x_test,p_true,p_mid,p_va,p0,p1,width,u_cal,bootstrap_sd
-1.1663326653306614,0.10073030168845803,0.05330882352941177,0.06137184115523465,0.04411764705882353,0.0625,0.018382352941176468,0.030458202092267617,0.020027261172569956
-1.1583166332665331,0.10076625034318472,0.07291666666666666,0.0816326530612245,0.0625,0.08333333333333333,0.02083333333333333,0.03752771930766889,0.023354419370346678
-1.1503006012024048,0.10080396676854207,0.07291666666666666,0.0816326530612245,0.0625,0.08333333333333333,0.02083333333333333,0.03752771930766889,0.023354419370346678
-1.1422845691382766,0.10084353771490621,0.07291666666666666,0.0816326530612245,0.0625,0.08333333333333333,0.02083333333333333,0.03752771930766889,0.023354419370346678
-1.1342685370741483,0.1008850541716773,0.07472826086956522,0.08488063660477453,0.0625,0.08695652173913043,0.024456521739130432,0.041122019221722095,0.022109442035641625
-1.12625250501002,0.10092861157259132,0.02857142857142857,0.05405405405405405,-0.0,0.05714285714285714,0.05714285714285714,0.0398246887106954,0.009789291701509936
-1.1182364729458918,0.10097431001079125,0.02857142857142857,0.05405405405405405,-0.0,0.05714285714285714,0.05714285714285714,0.0398246887106954,0.009789291701509936
-1.1102204408817635,0.10102225446410286,0.02666666666666667,0.05063291139240507,-0.0,0.05333333333333334,0.05333333333333334,0.03720613250925574,0.009286491597095823
-1.1022044088176353,0.10107255503097856,0.02666666666666667,0.05063291139240507,-0.0,0.05333333333333334,0.05333333333333334,0.03720613250925574,0.009286491597095823
-1.094188376753507,0.10112532717759207,0.02666666666666667,0.05063291139240507,-0.0,0.05333333333333334,0.05333333333333334,0.03720613250925574,0.009286491597095823
